Q, UU, DelUU, DU, DelDU, DD, DelDD, UD, DelUD, Q_Unc, Q_mean, Shadow
5.6113e-02 4.1506e-02 1.0254e-03 9.7247e-03 5.5761e-04 4.2762e-02 1.0175e-03 1.2157e-02 6.5995e-04 4.5399e-03 5.6715e-02 1.0000e+00
5.7366e-02 4.2395e-02 1.1019e-03 3.3206e-03 6.1548e-04 4.4585e-02 1.1029e-03 3.2209e-03 6.9689e-04 4.3663e-03 5.7990e-02 1.0000e+00
5.8618e-02 5.9498e-02 1.1103e-03 7.3102e-03 5.9690e-04 6.3284e-02 1.1136e-03 5.2684e-03 6.7616e-04 4.4390e-03 5.9271e-02 1.0000e+00
5.9871e-02 6.3327e-02 1.0587e-03 2.8896e-03 5.2437e-04 6.5678e-02 1.0622e-03 5.1388e-03 6.0866e-04 4.4393e-03 6.0513e-02 1.0000e+00
6.1124e-02 7.5694e-02 1.0811e-03 4.5675e-03 5.1050e-04 8.5076e-02 1.1072e-03 2.9925e-03 5.7169e-04 4.4155e-03 6.1709e-02 1.0000e+00
6.2376e-02 9.2481e-02 1.2098e-03 4.6325e-03 5.3625e-04 9.1653e-02 1.2000e-03 8.0929e-04 5.9160e-04 4.2553e-03 6.2977e-02 1.0000e+00
6.3629e-02 1.0583e-01 1.1508e-03 1.7754e-03 5.1743e-04 1.1342e-01 1.1675e-03 1.5214e-03 5.7766e-04 4.3686e-03 6.4232e-02 1.0000e+00
6.4882e-02 1.1298e-01 1.2075e-03 4.7516e-03 5.2307e-04 1.1416e-01 1.2045e-03 8.9307e-05 5.7003e-04 4.1517e-03 6.5467e-02 1.0000e+00
6.6134e-02 1.2061e-01 1.2552e-03 3.1629e-03 4.9350e-04 1.4226e-01 1.3135e-03 -2.8975e-04 5.4151e-04 4.1522e-03 6.6827e-02 1.0000e+00
6.7387e-02 1.3176e-01 1.2247e-03 1.6672e-03 5.1662e-04 1.4309e-01 1.2507e-03 6.5143e-04 5.7818e-04 4.4424e-03 6.7982e-02 1.0000e+00
6.8640e-02 1.3127e-01 1.2300e-03 1.4154e-03 4.9959e-04 1.4336e-01 1.2590e-03 8.2617e-04 5.6512e-04 3.8968e-03 6.9276e-02 1.0000e+00
6.9892e-02 1.2770e-01 1.2680e-03 -2.7337e-04 5.1178e-04 1.3819e-01 1.2933e-03 -2.6429e-03 5.6882e-04 4.4685e-03 7.0570e-02 1.0000e+00
7.1145e-02 1.4185e-01 1.1657e-03 5.9409e-04 4.8199e-04 1.3227e-01 1.1326e-03 -1.8367e-03 5.2625e-04 4.0197e-03 7.1680e-02 1.0000e+00
7.2398e-02 1.1951e-01 1.1350e-03 -1.2093e-03 4.8650e-04 1.2881e-01 1.1560e-03 -2.0461e-03 5.4169e-04 3.9493e-03 7.3065e-02 1.0000e+00
