Q, UU, DelUU, DU, DelDU, DD, DelDD, UD, DelUD, Q_Unc, Q_mean, Shadow
5.9871e-02 6.7230e-02 1.1684e-03 6.0771e-03 5.4269e-04 7.4338e-02 1.1891e-03 5.3353e-03 5.3787e-04 4.4393e-03 6.0516e-02 1.0000e+00
6.1124e-02 8.1259e-02 1.2285e-03 5.7514e-03 5.2584e-04 8.4054e-02 1.2253e-03 5.4365e-03 5.2157e-04 4.4400e-03 6.1705e-02 1.0000e+00
6.2376e-02 8.6301e-02 1.2804e-03 5.2861e-03 5.3870e-04 8.4960e-02 1.2622e-03 4.4920e-03 5.3364e-04 4.2337e-03 6.2973e-02 1.0000e+00
6.3629e-02 1.0171e-01 1.2463e-03 2.6678e-03 5.2125e-04 1.1584e-01 1.2848e-03 3.8837e-03 5.2545e-04 4.3686e-03 6.4235e-02 1.0000e+00
6.4882e-02 1.1810e-01 1.3486e-03 3.5966e-03 5.2119e-04 1.2244e-01 1.3510e-03 2.5756e-03 5.1540e-04 4.1517e-03 6.5470e-02 1.0000e+00
6.6134e-02 1.2935e-01 1.4141e-03 5.7421e-03 5.0539e-04 1.3500e-01 1.4196e-03 3.6134e-03 4.9381e-04 4.1522e-03 6.6830e-02 1.0000e+00
6.7387e-02 1.4143e-01 1.3864e-03 2.3636e-03 5.2066e-04 1.5387e-01 1.4133e-03 1.9876e-03 5.1794e-04 4.4424e-03 6.7985e-02 1.0000e+00
6.8640e-02 1.3765e-01 1.3835e-03 1.6093e-03 5.0002e-04 1.4808e-01 1.4049e-03 2.7591e-03 5.0458e-04 3.8968e-03 6.9279e-02 1.0000e+00
6.9892e-02 1.3009e-01 1.4121e-03 -8.2321e-05 5.1209e-04 1.3851e-01 1.4279e-03 -1.0641e-03 5.0629e-04 4.4685e-03 7.0573e-02 1.0000e+00
7.1145e-02 1.3053e-01 1.2508e-03 1.0864e-03 4.8251e-04 1.3841e-01 1.2632e-03 2.1125e-03 4.8609e-04 4.0197e-03 7.1683e-02 1.0000e+00
7.2398e-02 1.1862e-01 1.2498e-03 4.3743e-04 4.9180e-04 1.2245e-01 1.2504e-03 -2.8878e-05 4.8908e-04 3.9493e-03 7.3068e-02 1.0000e+00
7.3651e-02 1.0530e-01 1.1892e-03 -2.9447e-03 5.0120e-04 1.1745e-01 1.2203e-03 -1.7990e-03 5.0542e-04 4.3964e-03 7.4230e-02 1.0000e+00
7.4903e-02 9.5806e-02 1.1602e-03 2.7510e-03 4.4080e-04 1.0211e-01 1.1724e-03 4.6437e-03 4.4949e-04 3.7575e-03 7.5479e-02 1.0000e+00
7.6156e-02 7.9753e-02 1.1018e-03 2.4347e-04 4.3943e-04 8.5627e-02 1.1143e-03 1.7042e-03 4.4615e-04 4.0405e-03 7.6844e-02 1.0000e+00
7.7409e-02 7.4058e-02 1.0445e-03 3.2993e-03 4.2976e-04 7.3625e-02 1.0328e-03 3.8805e-03 4.3214e-04 4.0975e-03 7.7992e-02 1.0000e+00
7.8661e-02 6.4466e-02 1.0110e-03 -6.6325e-04 4.3564e-04 6.6112e-02 1.0087e-03 8.8003e-04 4.4280e-04 3.8681e-03 7.9258e-02 1.0000e+00
7.9914e-02 4.6378e-02 8.9353e-04 1.4881e-03 4.5979e-04 5.0560e-02 9.0351e-04 -1.0143e-03 4.4908e-04 3.8686e-03 8.0551e-02 1.0000e+00
8.1167e-02 3.9918e-02 8.9636e-04 1.2487e-03 4.3024e-04 3.9039e-02 8.8545e-04 2.1222e-03 4.3390e-04 3.9355e-03 8.1799e-02 1.0000e+00
8.2419e-02 3.5859e-02 8.4261e-04 4.4883e-04 4.3892e-04 3.6321e-02 8.3818e-04 9.2058e-06 4.3668e-04 3.9195e-03 8.3035e-02 1.0000e+00
8.3672e-02 3.1572e-02 7.9391e-04 5.8951e-04 4.3220e-04 3.1057e-02 7.8555e-04 1.2795e-03 4.3474e-04 3.7028e-03 8.4315e-02 1.0000e+00
8.4925e-02 2.7766e-02 8.1372e-04 -1.3416e-03 4.3343e-04 2.5817e-02 7.9748e-04 -4.9930e-05 4.3931e-04 3.9721e-03 8.5565e-02 1.0000e+00
8.6177e-02 2.1175e-02 7.4736e-04 7.7666e-04 4.2524e-04 2.5253e-02 7.6321e-04 9.6993e-04 4.2560e-04 3.8080e-03 8.6746e-02 1.0000e+00
8.7430e-02 1.8349e-02 7.0219e-04 -5.8817e-04 4.1781e-04 1.5285e-02 6.8354e-04 6.5157e-04 4.2241e-04 3.6487e-03 8.8082e-02 1.0000e+00
8.8683e-02 1.3685e-02 6.9133e-04 1.9592e-03 3.9971e-04 1.5035e-02 6.9414e-04 2.4111e-03 4.0141e-04 3.8725e-03 8.9291e-02 1.0000e+00
8.9935e-02 1.3746e-02 6.7557e-04 1.5392e-03 4.2211e-04 1.5234e-02 6.7933e-04 6.0511e-04 4.1785e-04 3.6636e-03 9.0556e-02 1.0000e+00
9.1188e-02 1.3411e-02 6.4408e-04 1.9479e-03 3.8823e-04 1.7647e-02 6.6033e-04 1.2565e-03 3.8515e-04 3.7204e-03 9.1853e-02 1.0000e+00
9.2441e-02 7.1244e-03 6.9773e-04 5.9708e-04 4.2117e-04 1.1821e-02 7.2108e-04 3.1508e-04 4.1933e-04 3.8110e-03 9.2990e-02 1.0000e+00
9.3694e-02 5.1519e-03 6.8021e-04 1.3114e-03 3.9168e-04 5.1710e-03 6.7643e-04 9.9535e-04 3.8991e-04 3.5855e-03 9.4305e-02 1.0000e+00
9.4946e-02 6.1896e-03 6.5195e-04 2.0144e-03 3.9404e-04 8.6265e-03 6.6046e-04 1.3534e-03 3.9098e-04 3.8275e-03 9.5489e-02 1.0000e+00
9.6199e-02 9.9747e-03 6.3753e-04 -1.7089e-03 4.2264e-04 1.2332e-02 6.4557e-04 -1.7678e-03 4.2209e-04 3.4186e-03 9.6761e-02 1.0000e+00
9.7452e-02 9.3713e-03 6.3732e-04 2.6367e-03 3.8038e-04 1.1537e-02 6.4453e-04 3.4011e-03 3.8315e-04 3.6537e-03 9.8123e-02 1.0000e+00
9.8704e-02 4.1007e-03 6.2116e-04 1.3757e-03 3.7487e-04 8.5041e-03 6.3827e-04 1.8670e-03 3.7643e-04 3.5747e-03 9.9303e-02 1.0000e+00
9.9957e-02 5.6409e-03 7.0327e-04 1.9733e-03 3.9936e-04 4.4232e-03 6.9312e-04 2.0695e-03 3.9954e-04 3.4896e-03 1.0062e-01 1.0000e+00
1.0121e-01 8.1113e-03 6.4591e-04 8.2018e-04 3.8555e-04 8.0727e-03 6.4193e-04 -5.0964e-04 3.7921e-04 3.7699e-03 1.0183e-01 1.0000e+00
1.0246e-01 9.4925e-03 6.0094e-04 1.4156e-03 3.6549e-04 1.0373e-02 6.0163e-04 1.8709e-03 3.6690e-04 3.3991e-03 1.0304e-01 1.0000e+00
1.0372e-01 8.7310e-03 6.7683e-04 -2.3453e-03 4.0925e-04 7.6859e-03 6.6782e-04 -1.8753e-03 4.1099e-04 3.5778e-03 1.0434e-01 1.0000e+00
1.0497e-01 1.0080e-02 5.9008e-04 3.9885e-04 3.8464e-04 1.7046e-02 6.2069e-04 -1.4748e-04 3.8209e-04 3.4454e-03 1.0559e-01 1.0000e+00
1.0622e-01 7.6866e-03 6.0630e-04 4.0310e-04 3.8122e-04 1.2494e-02 6.2436e-04 7.4196e-04 3.8203e-04 3.4459e-03 1.0686e-01 1.0000e+00
1.0747e-01 1.6948e-02 6.3744e-04 1.2812e-03 3.8651e-04 1.4696e-02 6.2181e-04 1.2583e-03 3.8613e-04 3.4935e-03 1.0812e-01 1.0000e+00
1.0873e-01 1.2445e-02 6.3040e-04 9.7329e-04 3.7213e-04 1.1572e-02 6.2266e-04 2.1471e-03 3.7639e-04 3.4246e-03 1.0938e-01 1.0000e+00
1.0998e-01 1.2495e-02 6.0622e-04 2.0249e-03 3.4795e-04 1.3915e-02 6.0906e-04 2.3750e-03 3.4908e-04 3.4828e-03 1.1059e-01 1.0000e+00
1.1123e-01 1.2973e-02 6.3867e-04 1.0778e-03 3.6551e-04 1.4266e-02 6.4087e-04 8.5449e-04 3.6430e-04 3.3716e-03 1.1185e-01 1.0000e+00
1.1248e-01 9.7551e-03 6.1336e-04 1.4971e-03 3.5968e-04 1.3775e-02 6.2778e-04 1.8010e-03 3.6047e-04 3.5197e-03 1.1310e-01 1.0000e+00
1.1374e-01 1.3309e-02 6.0983e-04 1.3644e-04 3.6489e-04 1.4352e-02 6.1066e-04 7.7066e-04 3.6690e-04 3.3207e-03 1.1427e-01 1.0000e+00
1.1499e-01 1.3886e-02 6.1730e-04 1.7778e-03 3.4787e-04 1.3838e-02 6.1330e-04 3.6557e-03 3.5504e-04 3.2428e-03 1.1564e-01 1.0000e+00
1.1624e-01 1.2106e-02 5.9861e-04 2.1270e-03 3.5141e-04 1.4820e-02 6.0736e-04 1.8975e-03 3.5022e-04 3.5587e-03 1.1686e-01 1.0000e+00
1.1749e-01 1.3775e-02 5.9260e-04 7.6947e-04 3.6281e-04 1.5666e-02 5.9737e-04 5.4005e-04 3.6164e-04 3.1887e-03 1.1807e-01 1.0000e+00
1.1875e-01 1.5000e-02 6.3239e-04 1.3462e-03 3.4728e-04 1.2363e-02 6.1570e-04 1.3900e-03 3.4728e-04 3.2834e-03 1.1944e-01 1.0000e+00
1.2000e-01 1.1487e-02 5.9213e-04 -3.9034e-05 3.6312e-04 1.2263e-02 5.9212e-04 -4.8080e-05 3.6284e-04 3.4881e-03 1.2058e-01 1.0000e+00
