Q, UU, DelUU, DU, DelDU, DD, DelDD, UD, DelUD, Q_Unc, Q_mean, Shadow
6.9892e-02 1.3306e-01 2.0053e-03 3.3180e-03 6.1689e-04 1.6103e-01 2.1277e-03 2.8130e-03 6.1006e-04 4.4685e-03 7.0573e-02 1.0000e+00
7.1145e-02 1.1843e-01 1.9044e-03 4.6794e-03 7.0025e-04 1.5836e-01 2.0847e-03 4.7315e-03 6.9796e-04 4.0197e-03 7.1683e-02 1.0000e+00
7.2398e-02 1.1547e-01 1.6386e-03 3.2872e-03 5.8297e-04 1.4063e-01 1.7402e-03 3.5709e-03 5.8292e-04 3.9493e-03 7.3068e-02 1.0000e+00
7.3651e-02 1.1192e-01 2.0828e-03 3.7383e-03 6.5071e-04 1.1744e-01 2.0985e-03 4.3348e-03 6.5569e-04 4.3964e-03 7.4230e-02 1.0000e+00
7.4903e-02 9.8630e-02 1.5551e-03 -2.1912e-05 6.9038e-04 1.1865e-01 1.6338e-03 2.6421e-04 6.9077e-04 3.7575e-03 7.5479e-02 1.0000e+00
7.6156e-02 8.4678e-02 1.4575e-03 3.2709e-03 5.3823e-04 1.0015e-01 1.5276e-03 3.9630e-03 5.4208e-04 4.0405e-03 7.6844e-02 1.0000e+00
7.7409e-02 7.7718e-02 1.7721e-03 5.1382e-03 6.8267e-04 9.0522e-02 1.8446e-03 1.7222e-03 6.4794e-04 4.0975e-03 7.7992e-02 1.0000e+00
7.8661e-02 6.0678e-02 1.3534e-03 9.3197e-04 6.4198e-04 7.2252e-02 1.4056e-03 -1.1525e-04 6.3483e-04 3.8681e-03 7.9258e-02 1.0000e+00
7.9914e-02 3.9271e-02 1.2098e-03 2.1342e-03 5.3932e-04 4.8792e-02 1.2609e-03 2.6766e-03 5.4237e-04 3.8686e-03 8.0551e-02 1.0000e+00
8.1167e-02 4.0129e-02 1.4019e-03 1.4899e-03 6.2609e-04 4.8639e-02 1.4597e-03 4.7981e-04 6.1542e-04 3.9355e-03 8.1799e-02 1.0000e+00
8.2419e-02 3.4487e-02 1.1052e-03 1.8029e-03 5.8789e-04 3.8318e-02 1.1216e-03 2.1104e-03 5.8842e-04 3.9195e-03 8.3035e-02 1.0000e+00
8.3672e-02 2.1516e-02 1.0746e-03 3.7852e-03 5.4204e-04 2.8617e-02 1.1184e-03 3.0546e-03 5.3482e-04 3.7028e-03 8.4315e-02 1.0000e+00
8.4925e-02 2.0552e-02 1.1965e-03 -8.8797e-04 6.6078e-04 2.5729e-02 1.2323e-03 3.6830e-04 6.6981e-04 3.9721e-03 8.5565e-02 1.0000e+00
8.6177e-02 2.8619e-02 1.0194e-03 1.2684e-03 5.6751e-04 3.1674e-02 1.0346e-03 -1.1127e-03 5.5138e-04 3.8080e-03 8.6746e-02 1.0000e+00
8.7430e-02 1.6289e-02 1.0224e-03 2.5087e-03 5.6694e-04 1.5936e-02 1.0103e-03 2.3285e-03 5.6555e-04 3.6487e-03 8.8082e-02 1.0000e+00
8.8683e-02 1.4088e-02 1.0942e-03 4.4490e-03 6.2816e-04 1.3514e-02 1.0853e-03 3.6045e-03 6.2237e-04 3.8725e-03 8.9291e-02 1.0000e+00
8.9935e-02 9.9077e-03 9.3322e-04 2.1428e-03 5.2031e-04 1.2072e-02 9.4687e-04 2.0201e-03 5.2064e-04 3.6636e-03 9.0556e-02 1.0000e+00
9.1188e-02 7.0102e-03 1.0260e-03 6.1053e-04 5.6650e-04 2.7238e-03 9.8499e-04 2.5638e-03 5.8487e-04 3.7204e-03 9.1853e-02 1.0000e+00
9.2441e-02 5.1940e-03 1.0281e-03 2.7233e-03 6.3484e-04 6.6713e-03 1.0350e-03 2.4803e-04 6.1878e-04 3.8110e-03 9.2990e-02 1.0000e+00
9.3694e-02 6.4000e-03 8.8638e-04 2.1655e-04 5.3198e-04 8.5117e-03 8.9312e-04 5.1031e-04 5.3331e-04 3.5855e-03 9.4305e-02 1.0000e+00
9.4946e-02 1.1629e-02 1.0745e-03 1.3636e-03 6.1436e-04 7.1579e-03 1.0239e-03 -1.8266e-03 5.8534e-04 3.8275e-03 9.5489e-02 1.0000e+00
9.6199e-02 8.2614e-03 9.3864e-04 2.7098e-03 6.2543e-04 9.3110e-03 9.4111e-04 2.1336e-03 6.2201e-04 3.4186e-03 9.6761e-02 1.0000e+00
9.7452e-02 8.5396e-03 9.0832e-04 -4.1849e-05 5.5386e-04 6.4895e-03 8.8630e-04 -1.2063e-03 5.4616e-04 3.6537e-03 9.8123e-02 1.0000e+00
9.8704e-02 1.2665e-02 9.9199e-04 -9.5586e-04 6.1281e-04 1.1399e-02 9.7833e-04 -1.3575e-03 6.0954e-04 3.5747e-03 9.9304e-02 1.0000e+00
9.9957e-02 1.1094e-02 9.1640e-04 1.6974e-03 5.6998e-04 9.7302e-03 9.0139e-04 9.3803e-04 5.6464e-04 3.4778e-03 1.0063e-01 1.0000e+00
1.0121e-01 1.1855e-02 9.1677e-04 1.0979e-03 5.3934e-04 1.6186e-02 9.5340e-04 3.6584e-03 5.5654e-04 3.7849e-03 1.0184e-01 1.0000e+00
1.0246e-01 6.8996e-03 1.0042e-03 4.8602e-03 5.7034e-04 6.3385e-03 9.9310e-04 3.6527e-03 5.5914e-04 3.4213e-03 1.0303e-01 1.0000e+00
1.0372e-01 1.8476e-02 8.6603e-04 1.7380e-03 5.2961e-04 1.6797e-02 8.4567e-04 2.8396e-03 5.3675e-04 3.5525e-03 1.0433e-01 1.0000e+00
1.0497e-01 1.6299e-02 9.9250e-04 -1.3129e-03 5.3914e-04 1.0756e-02 9.4047e-04 -3.9269e-04 5.4679e-04 3.4454e-03 1.0559e-01 1.0000e+00
1.0622e-01 1.1630e-02 1.0024e-03 1.8226e-03 6.3390e-04 1.2274e-02 1.0111e-03 2.0199e-03 6.3552e-04 3.4459e-03 1.0686e-01 1.0000e+00
1.0747e-01 8.1851e-03 9.0853e-04 -7.9915e-04 5.1696e-04 8.0621e-03 9.0567e-04 8.4382e-04 5.2867e-04 3.4935e-03 1.0812e-01 1.0000e+00
1.0873e-01 1.6768e-02 9.4961e-04 2.9643e-03 5.5737e-04 1.7415e-02 9.4830e-04 1.9186e-03 5.4784e-04 3.4246e-03 1.0939e-01 1.0000e+00
1.0998e-01 9.5754e-03 9.5993e-04 2.4043e-03 5.5141e-04 9.9134e-03 9.6015e-04 4.5850e-03 5.6431e-04 3.4828e-03 1.1059e-01 1.0000e+00
1.1123e-01 1.5606e-02 8.4175e-04 2.9395e-03 4.8616e-04 1.9733e-02 8.6766e-04 3.8120e-03 4.9017e-04 3.3716e-03 1.1185e-01 1.0000e+00
1.1248e-01 1.3199e-02 9.9907e-04 2.8677e-03 5.2364e-04 1.4464e-02 9.9003e-04 1.6393e-03 5.1324e-04 3.5197e-03 1.1310e-01 1.0000e+00
1.1374e-01 1.3244e-02 9.0175e-04 -1.5454e-04 5.7229e-04 1.8593e-02 9.2636e-04 -3.2118e-04 5.7162e-04 3.3207e-03 1.1427e-01 1.0000e+00
1.1499e-01 6.4676e-03 8.2252e-04 -1.2897e-04 5.1489e-04 1.5143e-02 8.7625e-04 -3.7832e-04 5.1085e-04 3.2428e-03 1.1564e-01 1.0000e+00
1.1624e-01 1.5111e-02 1.0751e-03 -1.2573e-03 5.6434e-04 8.5716e-03 9.8686e-04 -6.1979e-04 5.7199e-04 3.5587e-03 1.1686e-01 1.0000e+00
1.1749e-01 1.4226e-02 8.5800e-04 -1.2337e-03 6.1909e-04 1.6043e-02 8.6320e-04 -3.4190e-03 6.0910e-04 3.1887e-03 1.1807e-01 1.0000e+00
1.1875e-01 1.2160e-02 8.7344e-04 2.8246e-03 4.8806e-04 1.6553e-02 9.0549e-04 2.1387e-03 4.8319e-04 3.2834e-03 1.1944e-01 1.0000e+00
1.2000e-01 8.5757e-03 9.9998e-04 1.7506e-03 5.3032e-04 8.9634e-03 9.9177e-04 2.9863e-03 5.3838e-04 3.4881e-03 1.2058e-01 1.0000e+00
