Q, UU, DelUU, DU, DelDU, DD, DelDD, UD, DelUD, Q_Unc, Q_mean, Shadow
6.8640e-02 1.3359e-01 1.7370e-03 3.2239e-03 6.1157e-04 1.6057e-01 1.8434e-03 3.8996e-04 5.9020e-04 3.9305e-03 6.9257e-02 1.0000e+00
6.9892e-02 1.3714e-01 1.9086e-03 3.0695e-03 6.1794e-04 1.5102e-01 1.9557e-03 5.3189e-03 6.3267e-04 4.3025e-03 7.0586e-02 1.0000e+00
7.1145e-02 1.4044e-01 2.0916e-03 4.1400e-03 7.2238e-04 1.5717e-01 2.1563e-03 3.0296e-03 7.1253e-04 4.1744e-03 7.1689e-02 1.0000e+00
7.2398e-02 1.3089e-01 1.7228e-03 3.0217e-03 5.9838e-04 1.4235e-01 1.7586e-03 3.4494e-03 5.9988e-04 3.9150e-03 7.3028e-02 1.0000e+00
7.3651e-02 1.1444e-01 1.7430e-03 3.5012e-03 6.1892e-04 1.2237e-01 1.7687e-03 2.6153e-03 6.1104e-04 4.1756e-03 7.4287e-02 1.0000e+00
7.4903e-02 1.0121e-01 1.7344e-03 7.0746e-04 7.2616e-04 1.1588e-01 1.7972e-03 9.2832e-04 7.2619e-04 3.9159e-03 7.5517e-02 1.0000e+00
7.6156e-02 8.3968e-02 1.4490e-03 2.7411e-03 5.4832e-04 9.4628e-02 1.4935e-03 4.7724e-03 5.6171e-04 4.0039e-03 7.6838e-02 1.0000e+00
7.7409e-02 7.7749e-02 1.6592e-03 1.5548e-03 6.4697e-04 7.1037e-02 1.5999e-03 3.3566e-03 6.6148e-04 4.0975e-03 7.8019e-02 1.0000e+00
7.8661e-02 6.6018e-02 1.4199e-03 1.4794e-03 6.6171e-04 7.0126e-02 1.4315e-03 1.7286e-03 6.6240e-04 3.9519e-03 7.9233e-02 1.0000e+00
7.9914e-02 3.5622e-02 1.1977e-03 2.8325e-03 5.6075e-04 6.4522e-02 1.3680e-03 2.7279e-03 5.5767e-04 3.7897e-03 8.0527e-02 1.0000e+00
