Q, UU, DelUU, DU, DelDU, DD, DelDD, UD, DelUD, Q_Unc, Q_mean, Shadow
8.7430e-02 1.5535e-02 6.9748e-04 -7.1456e-04 4.2954e-04 1.9564e-02 7.1157e-04 2.0506e-03 4.3915e-04 3.6086e-03 8.8103e-02 1.0000e+00
8.8683e-02 1.9988e-02 7.3374e-04 1.1502e-03 4.1030e-04 1.4718e-02 7.0386e-04 2.8692e-03 4.1769e-04 3.9565e-03 8.9312e-02 1.0000e+00
8.9935e-02 1.9286e-02 6.8264e-04 -2.1301e-04 4.2032e-04 1.4356e-02 6.5729e-04 1.8531e-03 4.2760e-04 3.5838e-03 9.0570e-02 1.0000e+00
9.1188e-02 1.3976e-02 6.6973e-04 1.9104e-03 4.0399e-04 1.5974e-02 6.7571e-04 4.4387e-03 4.1351e-04 3.7498e-03 9.1894e-02 1.0000e+00
9.2441e-02 9.1500e-03 6.8325e-04 -7.0618e-04 4.1928e-04 1.3157e-02 6.9935e-04 5.8865e-04 4.2419e-04 3.8421e-03 9.3014e-02 1.0000e+00
9.3694e-02 3.7851e-03 6.9526e-04 1.1850e-03 4.0814e-04 1.1768e-03 6.7833e-04 1.7071e-03 4.1035e-04 3.5727e-03 9.4313e-02 1.0000e+00
9.4946e-02 4.2180e-03 6.2315e-04 8.0806e-04 3.9226e-04 8.1564e-03 6.3703e-04 2.3566e-03 3.9716e-04 3.7223e-03 9.5554e-02 1.0000e+00
9.6199e-02 9.1707e-03 6.6257e-04 -2.0571e-03 4.3821e-04 8.8046e-03 6.5768e-04 -1.9803e-03 4.3840e-04 3.5738e-03 9.6767e-02 1.0000e+00
9.7452e-02 9.5174e-03 6.3519e-04 2.1835e-03 3.8717e-04 9.7146e-03 6.3319e-04 2.2244e-03 3.8719e-04 3.6003e-03 9.8095e-02 1.0000e+00
9.8704e-02 3.4801e-03 6.2726e-04 1.5103e-03 3.8653e-04 5.4131e-03 6.3315e-04 4.1082e-03 3.9551e-04 3.6676e-03 9.9282e-02 1.0000e+00
9.9957e-02 6.8318e-03 6.9556e-04 1.1219e-03 4.0248e-04 2.9553e-03 6.7494e-04 2.6069e-03 4.0821e-04 3.4205e-03 1.0058e-01 1.0000e+00
1.0121e-01 1.0444e-02 6.2798e-04 4.9447e-04 3.8597e-04 1.1093e-02 6.2783e-04 1.7640e-03 3.9037e-04 3.6286e-03 1.0187e-01 1.0000e+00
1.0246e-01 9.7842e-03 6.3347e-04 7.0823e-04 3.8085e-04 1.1958e-02 6.4048e-04 2.0649e-03 3.8591e-04 3.5766e-03 1.0306e-01 1.0000e+00
1.0372e-01 9.1288e-03 6.7925e-04 -9.0680e-04 4.2502e-04 1.2570e-02 6.9124e-04 -8.3161e-04 4.2505e-04 3.5526e-03 1.0429e-01 1.0000e+00
1.0497e-01 1.4825e-02 6.1389e-04 1.4221e-04 3.9244e-04 1.2946e-02 6.0237e-04 1.1525e-03 3.9582e-04 3.4228e-03 1.0556e-01 1.0000e+00
1.0622e-01 1.2114e-02 6.2624e-04 -5.7556e-04 3.8675e-04 1.4101e-02 6.3112e-04 2.0587e-03 3.9501e-04 3.4805e-03 1.0683e-01 1.0000e+00
1.0747e-01 1.6530e-02 6.3063e-04 2.0264e-04 3.9095e-04 1.6916e-02 6.2900e-04 2.8506e-03 4.0047e-04 3.4132e-03 1.0810e-01 1.0000e+00
1.0873e-01 1.4481e-02 6.2813e-04 4.3078e-04 3.7681e-04 1.6784e-02 6.3410e-04 4.7406e-03 3.9067e-04 3.3808e-03 1.0942e-01 1.0000e+00
1.0998e-01 1.2807e-02 6.2323e-04 1.3184e-03 3.5957e-04 1.7497e-02 6.4055e-04 4.1128e-03 3.6992e-04 3.5681e-03 1.1062e-01 1.0000e+00
1.1123e-01 1.2275e-02 6.3524e-04 1.3946e-03 3.7685e-04 1.3605e-02 6.3788e-04 3.0611e-03 3.8285e-04 3.3610e-03 1.1184e-01 1.0000e+00
1.1248e-01 1.3902e-02 6.4723e-04 3.2108e-04 3.6911e-04 1.3388e-02 6.4152e-04 2.8408e-03 3.7836e-04 3.5079e-03 1.1311e-01 1.0000e+00
1.1374e-01 1.5024e-02 6.0644e-04 5.4240e-04 3.7224e-04 1.4157e-02 6.0013e-04 1.7570e-03 3.7585e-04 3.3620e-03 1.1426e-01 1.0000e+00
1.1499e-01 1.4335e-02 6.1527e-04 1.2127e-03 3.5472e-04 1.4663e-02 6.1347e-04 4.0140e-03 3.6442e-04 3.2428e-03 1.1561e-01 1.0000e+00
1.1624e-01 1.5729e-02 6.0394e-04 1.6646e-03 3.5632e-04 1.7414e-02 6.0747e-04 3.0946e-03 3.6090e-04 3.4513e-03 1.1688e-01 1.0000e+00
1.1749e-01 1.5494e-02 6.0683e-04 -4.3901e-04 3.6921e-04 1.5347e-02 6.0300e-04 1.8592e-03 3.7681e-04 3.2826e-03 1.1807e-01 1.0000e+00
1.1875e-01 1.1419e-02 6.1900e-04 1.2754e-03 3.5821e-04 1.3039e-02 6.2296e-04 2.9812e-03 3.6455e-04 3.2736e-03 1.1941e-01 1.0000e+00
1.2000e-01 1.1960e-02 5.8827e-04 -2.4010e-04 3.6946e-04 1.2125e-02 5.8614e-04 1.8007e-04 3.7070e-04 3.4762e-03 1.2058e-01 1.0000e+00
