Q, UU, DelUU, DU, DelDU, DD, DelDD, UD, DelUD, Q_Unc, Q_mean, Shadow
5.8618e-02 6.3683e-02 1.3031e-03 9.2829e-03 6.8526e-04 5.9549e-02 1.2746e-03 1.1062e-02 6.9227e-04 4.4390e-03 5.9274e-02 1.0000e+00
5.9871e-02 8.0595e-02 1.1926e-03 6.0584e-03 6.9936e-04 8.2863e-02 1.1931e-03 7.8581e-03 7.0457e-04 4.4894e-03 6.0524e-02 1.0000e+00
6.1124e-02 7.6757e-02 1.5471e-03 5.1614e-03 7.2378e-04 8.3802e-02 1.5705e-03 4.3036e-03 7.1796e-04 4.3914e-03 6.1686e-02 1.0000e+00
6.2376e-02 1.0519e-01 1.3314e-03 4.7163e-03 7.1992e-04 1.1035e-01 1.3393e-03 8.9121e-03 7.3256e-04 4.2338e-03 6.2984e-02 1.0000e+00
6.3629e-02 1.1546e-01 1.4690e-03 6.4327e-03 6.7866e-04 1.1372e-01 1.4504e-03 7.1750e-03 6.8120e-04 4.4656e-03 6.4229e-02 1.0000e+00
6.4882e-02 1.2886e-01 1.5260e-03 -4.6554e-05 7.1952e-04 1.2728e-01 1.5085e-03 1.8772e-03 7.2606e-04 4.0925e-03 6.5444e-02 1.0000e+00
6.6134e-02 1.3905e-01 1.4518e-03 1.9023e-03 7.0843e-04 1.4712e-01 1.4638e-03 5.9108e-03 7.1950e-04 4.0930e-03 6.6842e-02 1.0000e+00
6.7387e-02 1.5090e-01 1.6834e-03 1.2579e-03 6.5057e-04 1.5249e-01 1.6739e-03 3.8241e-03 6.6317e-04 4.5183e-03 6.8012e-02 1.0000e+00
6.8640e-02 1.6063e-01 1.4172e-03 3.1995e-03 6.3132e-04 1.5396e-01 1.3861e-03 4.9352e-03 6.3683e-04 3.9305e-03 6.9257e-02 1.0000e+00
6.9892e-02 1.3810e-01 1.5542e-03 4.5177e-04 6.6022e-04 1.2763e-01 1.5026e-03 3.3316e-03 6.7236e-04 4.3025e-03 7.0586e-02 1.0000e+00
7.1145e-02 1.3610e-01 1.5036e-03 7.7017e-03 6.2429e-04 1.3958e-01 1.5026e-03 5.6203e-03 6.1612e-04 4.1744e-03 7.1689e-02 1.0000e+00
7.2398e-02 1.2486e-01 1.3609e-03 6.2359e-03 5.7718e-04 1.2963e-01 1.3649e-03 7.5862e-03 5.8154e-04 3.9150e-03 7.3028e-02 1.0000e+00
7.3651e-02 1.1218e-01 1.4593e-03 -6.8172e-04 6.2610e-04 1.1422e-01 1.4549e-03 3.3922e-03 6.4432e-04 4.1756e-03 7.4287e-02 1.0000e+00
7.4903e-02 9.8875e-02 1.1835e-03 2.0600e-03 6.3198e-04 9.9265e-02 1.1765e-03 1.1892e-03 6.2945e-04 3.9159e-03 7.5517e-02 1.0000e+00
7.6156e-02 8.6964e-02 1.3224e-03 5.2202e-03 5.8371e-04 8.2130e-02 1.2924e-03 5.4815e-03 5.8475e-04 4.0039e-03 7.6838e-02 1.0000e+00
7.7409e-02 7.1634e-02 1.1330e-03 4.1092e-03 5.8672e-04 7.4611e-02 1.1360e-03 4.8654e-03 5.8891e-04 4.0975e-03 7.8019e-02 1.0000e+00
7.8661e-02 5.6529e-02 1.0735e-03 3.2647e-03 5.6948e-04 5.8853e-02 1.0754e-03 4.6423e-03 5.7395e-04 3.9519e-03 7.9233e-02 1.0000e+00
7.9914e-02 4.5261e-02 1.1516e-03 2.7244e-03 5.7520e-04 4.0087e-02 1.1219e-03 2.4614e-03 5.7406e-04 3.7897e-03 8.0527e-02 1.0000e+00
