Q, UU, DelUU, DU, DelDU, DD, DelDD, UD, DelUD, Q_Unc, Q_mean, Shadow
1.8532e-02 9.7347e-02 3.7402e-03 1.0529e-01 2.8421e-03 9.5961e-02 3.7175e-03 8.7678e-02 2.7790e-03 1.1941e-03 1.9176e-02 1.0000e+00
1.9785e-02 8.2182e-02 3.4727e-03 9.9850e-02 2.7066e-03 1.0455e-01 3.5670e-03 9.8637e-02 2.6954e-03 1.1465e-03 2.0419e-02 1.0000e+00
2.1038e-02 8.6703e-02 3.2377e-03 8.3777e-02 2.6338e-03 7.8372e-02 3.1841e-03 8.5367e-02 2.6331e-03 1.1062e-03 2.1678e-02 1.0000e+00
2.2290e-02 4.1907e-02 3.1683e-03 8.6058e-02 2.4768e-03 4.5074e-02 3.1735e-03 7.7165e-02 2.4447e-03 1.0799e-03 2.2942e-02 1.0000e+00
2.3543e-02 5.6867e-02 2.9874e-03 8.6873e-02 2.2902e-03 5.3937e-02 2.9633e-03 8.7163e-02 2.2862e-03 1.0602e-03 2.4192e-02 1.0000e+00
2.4796e-02 3.9217e-02 3.0012e-03 5.6758e-02 2.8097e-03 3.8812e-02 2.9928e-03 5.7004e-02 2.8068e-03 1.0237e-03 2.5443e-02 1.0000e+00
2.6048e-02 2.3679e-02 3.3674e-03 5.1240e-02 3.0349e-03 3.3571e-02 3.4217e-03 5.5589e-02 3.0457e-03 1.0771e-03 2.6664e-02 1.0000e+00
2.7301e-02 1.0530e-02 5.3040e-03 8.4518e-02 4.6256e-03 3.9724e-02 5.8798e-03 5.4609e-02 4.2309e-03 1.2094e-03 2.7929e-02 1.0000e+00
2.8554e-02 2.3125e-02 5.3558e-03 5.8637e-02 3.8215e-03 3.5831e-02 5.3757e-03 6.0307e-02 3.8217e-03 1.3523e-03 2.9162e-02 1.0000e+00
2.9806e-02 3.4468e-02 1.8134e-03 4.1597e-02 1.2719e-03 4.0645e-02 1.8369e-03 4.5298e-02 1.2808e-03 1.4858e-03 3.0427e-02 1.0000e+00
3.1059e-02 3.5811e-02 1.9225e-03 4.7139e-02 1.2141e-03 3.5884e-02 1.9107e-03 4.3984e-02 1.1893e-03 1.4573e-03 3.1659e-02 1.0000e+00
3.2312e-02 3.7818e-02 1.5602e-03 4.0537e-02 1.1414e-03 4.6863e-02 1.6036e-03 4.2271e-02 1.1436e-03 1.5191e-03 3.2923e-02 1.0000e+00
3.3565e-02 2.5001e-02 1.7154e-03 4.2924e-02 1.1618e-03 2.3253e-02 1.6930e-03 4.1648e-02 1.1489e-03 1.5365e-03 3.4182e-02 1.0000e+00
3.4817e-02 3.2104e-02 1.5731e-03 3.9810e-02 1.0437e-03 2.8186e-02 1.5421e-03 3.5334e-02 1.0199e-03 1.5568e-03 3.5434e-02 1.0000e+00
3.6070e-02 3.5618e-02 1.4915e-03 3.6574e-02 1.0178e-03 3.1156e-02 1.4596e-03 3.2599e-02 9.9845e-04 1.6053e-03 3.6700e-02 1.0000e+00
3.7323e-02 2.4194e-02 1.5321e-03 3.9351e-02 1.0030e-03 2.6358e-02 1.5397e-03 2.6572e-02 9.2271e-04 1.9938e-03 3.7913e-02 1.0000e+00
3.8575e-02 2.9918e-02 1.4205e-03 2.8428e-02 9.6116e-04 2.9015e-02 1.4098e-03 2.9711e-02 9.6312e-04 2.2862e-03 3.9193e-02 1.0000e+00
3.9828e-02 3.3313e-02 1.5413e-03 2.3741e-02 1.0619e-03 4.4698e-02 1.6199e-03 2.0433e-02 1.0378e-03 2.7142e-03 4.0403e-02 1.0000e+00
4.1081e-02 2.7769e-02 1.4108e-03 2.0882e-02 9.8303e-04 2.5040e-02 1.3901e-03 1.8421e-02 9.7180e-04 3.0835e-03 4.1717e-02 1.0000e+00
4.2333e-02 2.6943e-02 1.4760e-03 2.1803e-02 9.7339e-04 2.4482e-02 1.4544e-03 1.8352e-02 9.5578e-04 3.7596e-03 4.2968e-02 1.0000e+00
4.3586e-02 3.3484e-02 1.3555e-03 2.0480e-02 8.8980e-04 3.9738e-02 1.3861e-03 2.1895e-02 8.9358e-04 4.2071e-03 4.4125e-02 1.0000e+00
4.4839e-02 3.2949e-02 1.2860e-03 1.8513e-02 9.0951e-04 3.2562e-02 1.2782e-03 1.6442e-02 9.0103e-04 4.7093e-03 4.5536e-02 1.0000e+00
4.6091e-02 3.2336e-02 1.4973e-03 2.2024e-02 8.5961e-04 2.7052e-02 1.4459e-03 2.1305e-02 8.5150e-04 5.3431e-03 4.6669e-02 1.0000e+00
4.7344e-02 3.0359e-02 1.2433e-03 1.3214e-02 8.8551e-04 2.7815e-02 1.2271e-03 1.2671e-02 8.8267e-04 4.4852e-03 4.7932e-02 1.0000e+00
4.8597e-02 2.9538e-02 1.3203e-03 1.1528e-02 8.7297e-04 4.2942e-02 1.4015e-03 1.0734e-02 8.6635e-04 4.6754e-03 4.9324e-02 1.0000e+00
4.9849e-02 3.3043e-02 1.2849e-03 1.3232e-02 8.2144e-04 3.5657e-02 1.2909e-03 1.3132e-02 8.1965e-04 4.8271e-03 5.0477e-02 1.0000e+00
5.1102e-02 3.6369e-02 1.2596e-03 1.3535e-02 7.1025e-04 3.1450e-02 1.2280e-03 1.3290e-02 7.0789e-04 4.6196e-03 5.1779e-02 1.0000e+00
5.2355e-02 4.1512e-02 1.3021e-03 9.6169e-03 7.4567e-04 4.5022e-02 1.3155e-03 9.5468e-03 7.4353e-04 4.7966e-03 5.2970e-02 1.0000e+00
5.3608e-02 3.7245e-02 1.2754e-03 8.7474e-03 8.3752e-04 3.8631e-02 1.2749e-03 7.8530e-03 8.3393e-04 4.4619e-03 5.4180e-02 1.0000e+00
5.4860e-02 4.1287e-02 1.2771e-03 9.6283e-03 6.7917e-04 4.4963e-02 1.2898e-03 1.1654e-02 6.8887e-04 4.5663e-03 5.5503e-02 1.0000e+00
5.6113e-02 4.1363e-02 1.2300e-03 1.0828e-02 6.9893e-04 4.2842e-02 1.2294e-03 1.1405e-02 7.0004e-04 4.5399e-03 5.6719e-02 1.0000e+00
5.7366e-02 5.0338e-02 1.2500e-03 4.8912e-03 7.6044e-04 5.7896e-02 1.2786e-03 5.3900e-03 7.6146e-04 4.3663e-03 5.7993e-02 1.0000e+00
5.8618e-02 5.9395e-02 1.2784e-03 7.8330e-03 6.6632e-04 6.5252e-02 1.2972e-03 7.5905e-03 6.6413e-04 4.4390e-03 5.9273e-02 1.0000e+00
5.9871e-02 8.2387e-02 1.1976e-03 5.9014e-03 6.8902e-04 7.4612e-02 1.1575e-03 4.1580e-03 6.8267e-04 4.4393e-03 6.0516e-02 1.0000e+00
6.1124e-02 8.7475e-02 1.6396e-03 6.3796e-03 7.2169e-04 8.2783e-02 1.6005e-03 3.9928e-03 7.0656e-04 4.4400e-03 6.1705e-02 1.0000e+00
6.2376e-02 1.0251e-01 1.3066e-03 4.9020e-03 7.0866e-04 1.1002e-01 1.3224e-03 7.0733e-03 7.1492e-04 4.2337e-03 6.2973e-02 1.0000e+00
6.3629e-02 1.1604e-01 1.4732e-03 4.2634e-03 6.5687e-04 1.1618e-01 1.4607e-03 6.0561e-03 6.6407e-04 4.3686e-03 6.4235e-02 1.0000e+00
6.4882e-02 1.2207e-01 1.5052e-03 4.9042e-04 7.0955e-04 1.1686e-01 1.4742e-03 7.7570e-04 7.1033e-04 4.1517e-03 6.5470e-02 1.0000e+00
6.6134e-02 1.3390e-01 1.4556e-03 1.9923e-03 7.0016e-04 1.3211e-01 1.4383e-03 2.8880e-03 7.0261e-04 4.1522e-03 6.6830e-02 1.0000e+00
6.7387e-02 1.5173e-01 1.6569e-03 2.2814e-03 6.3449e-04 1.4373e-01 1.6085e-03 3.4773e-03 6.4038e-04 4.4424e-03 6.7985e-02 1.0000e+00
6.8640e-02 1.4686e-01 1.3645e-03 3.8437e-03 6.2074e-04 1.4736e-01 1.3540e-03 5.0782e-03 6.2440e-04 3.8968e-03 6.9279e-02 1.0000e+00
6.9892e-02 1.3750e-01 1.5824e-03 1.1186e-03 6.5240e-04 1.3419e-01 1.5552e-03 1.4057e-03 6.5350e-04 4.4685e-03 7.0573e-02 1.0000e+00
7.1145e-02 1.2788e-01 1.4463e-03 5.4894e-03 5.9891e-04 1.2236e-01 1.4177e-03 5.4733e-03 5.9870e-04 4.0197e-03 7.1683e-02 1.0000e+00
7.2398e-02 1.2093e-01 1.3828e-03 6.4678e-03 5.6993e-04 1.1537e-01 1.3527e-03 5.8894e-03 5.6739e-04 3.9493e-03 7.3068e-02 1.0000e+00
7.3651e-02 1.1084e-01 1.4311e-03 8.1438e-04 6.1536e-04 1.1004e-01 1.4149e-03 1.4134e-03 6.1781e-04 4.3964e-03 7.4230e-02 1.0000e+00
7.4903e-02 1.0447e-01 1.2112e-03 1.2723e-03 6.2249e-04 9.6829e-02 1.1790e-03 1.2374e-03 6.2235e-04 3.7575e-03 7.5479e-02 1.0000e+00
7.6156e-02 8.7385e-02 1.3235e-03 5.0087e-03 5.6892e-04 8.7763e-02 1.3139e-03 1.9916e-03 5.5402e-04 4.0405e-03 7.6844e-02 1.0000e+00
7.7409e-02 6.8406e-02 1.1194e-03 2.8609e-03 5.7225e-04 7.1680e-02 1.1234e-03 3.2690e-03 5.7341e-04 4.0975e-03 7.7992e-02 1.0000e+00
7.8661e-02 5.5148e-02 1.0650e-03 3.3626e-03 5.5965e-04 6.0169e-02 1.0767e-03 4.4339e-03 5.6311e-04 3.8681e-03 7.9258e-02 1.0000e+00
7.9914e-02 4.3427e-02 1.1392e-03 4.7933e-03 5.7221e-04 4.3946e-02 1.1339e-03 1.0148e-03 5.5494e-04 3.8686e-03 8.0551e-02 1.0000e+00
8.1167e-02 3.8422e-02 1.0264e-03 1.9544e-03 5.8118e-04 3.5794e-02 1.0117e-03 1.1349e-03 5.7858e-04 3.9355e-03 8.1799e-02 1.0000e+00
8.2419e-02 3.6885e-02 1.0129e-03 3.1712e-03 5.6693e-04 3.7796e-02 1.0109e-03 1.7199e-03 5.5992e-04 3.9195e-03 8.3035e-02 1.0000e+00
8.3672e-02 2.2953e-02 9.1484e-04 1.7388e-03 5.6912e-04 2.9942e-02 9.3708e-04 1.8036e-03 5.6898e-04 3.7028e-03 8.4315e-02 1.0000e+00
8.4925e-02 2.6402e-02 8.8251e-04 1.5883e-04 5.8983e-04 2.6375e-02 8.7773e-04 -7.7601e-04 5.8647e-04 3.9721e-03 8.5565e-02 1.0000e+00
8.6177e-02 2.1844e-02 8.6889e-04 -2.5390e-04 5.4421e-04 2.1178e-02 8.6120e-04 1.0242e-03 5.4897e-04 3.8080e-03 8.6746e-02 1.0000e+00
8.7430e-02 1.9007e-02 7.9823e-04 1.3105e-03 5.8379e-04 2.1907e-02 8.0686e-04 1.0026e-03 5.8267e-04 3.6487e-03 8.8082e-02 1.0000e+00
8.8683e-02 1.5190e-02 8.5387e-04 2.8917e-03 5.4220e-04 1.7065e-02 8.6040e-04 1.3087e-03 5.3440e-04 3.8725e-03 8.9291e-02 1.0000e+00
8.9935e-02 1.2106e-02 8.1742e-04 1.9065e-03 5.7097e-04 1.1558e-02 8.1237e-04 1.0457e-03 5.6843e-04 3.6636e-03 9.0556e-02 1.0000e+00
9.1188e-02 4.8084e-03 8.3800e-04 5.0875e-03 5.1960e-04 7.3611e-03 8.4645e-04 3.5689e-03 5.1370e-04 3.7204e-03 9.1853e-02 1.0000e+00
9.2441e-02 7.8936e-03 8.3333e-04 -8.5826e-04 5.6852e-04 9.3784e-03 8.3718e-04 -1.7952e-03 5.6504e-04 3.8110e-03 9.2990e-02 1.0000e+00
9.3694e-02 1.1719e-02 8.0907e-04 2.8054e-03 5.3876e-04 8.6463e-03 7.9299e-04 3.7812e-03 5.4169e-04 3.5855e-03 9.4305e-02 1.0000e+00
9.4946e-02 1.7282e-03 8.1496e-04 4.2451e-03 5.0505e-04 4.3249e-03 8.2483e-04 1.9282e-03 4.9508e-04 3.8275e-03 9.5489e-02 1.0000e+00
9.6199e-02 7.4998e-03 7.8294e-04 2.3175e-03 5.3204e-04 9.0381e-03 7.8616e-04 2.5737e-03 5.3254e-04 3.4186e-03 9.6761e-02 1.0000e+00
9.7452e-02 9.7193e-03 7.8636e-04 -4.7046e-04 5.5200e-04 1.1507e-02 7.9214e-04 1.8458e-04 5.5412e-04 3.6537e-03 9.8123e-02 1.0000e+00
9.8704e-02 9.4214e-03 7.9594e-04 2.4718e-03 5.3051e-04 8.4199e-03 7.8912e-04 1.3678e-03 5.2707e-04 3.5747e-03 9.9304e-02 1.0000e+00
9.9957e-02 4.8628e-03 7.6079e-04 1.9555e-03 5.2425e-04 8.8095e-03 7.7416e-04 2.2245e-03 5.2471e-04 3.4778e-03 1.0063e-01 1.0000e+00
1.0121e-01 5.2610e-03 8.0478e-04 2.1542e-03 4.8752e-04 5.6059e-03 8.0307e-04 1.2438e-03 4.8333e-04 3.7849e-03 1.0184e-01 1.0000e+00
1.0246e-01 9.2799e-03 7.6520e-04 1.0269e-03 5.4218e-04 1.1278e-02 7.7001e-04 5.9496e-05 5.3948e-04 3.4213e-03 1.0303e-01 1.0000e+00
1.0372e-01 1.1899e-02 7.6997e-04 1.3409e-03 5.2858e-04 1.5375e-02 7.8310e-04 5.5963e-04 5.2555e-04 3.5525e-03 1.0433e-01 1.0000e+00
1.0497e-01 1.0956e-02 7.7605e-04 -8.5164e-05 5.6080e-04 1.1734e-02 7.7621e-04 -1.5970e-03 5.5662e-04 3.4454e-03 1.0559e-01 1.0000e+00
1.0622e-01 1.4340e-02 7.3740e-04 1.3311e-03 4.9849e-04 1.2945e-02 7.2857e-04 5.2961e-04 4.9593e-04 3.4459e-03 1.0686e-01 1.0000e+00
1.0747e-01 1.0810e-02 7.7721e-04 1.7376e-03 4.9965e-04 1.2472e-02 7.8125e-04 2.2518e-05 4.9317e-04 3.4935e-03 1.0812e-01 1.0000e+00
1.0873e-01 1.5198e-02 7.3231e-04 2.5505e-04 5.2443e-04 1.4299e-02 7.2628e-04 -3.1499e-04 5.2288e-04 3.4246e-03 1.0939e-01 1.0000e+00
1.0998e-01 1.0324e-02 7.7299e-04 1.2218e-03 4.9529e-04 1.2162e-02 7.7810e-04 2.6174e-05 4.9070e-04 3.4828e-03 1.1059e-01 1.0000e+00
1.1123e-01 1.1877e-02 7.4917e-04 2.9847e-03 5.0481e-04 1.4848e-02 7.5748e-04 1.5707e-03 5.0054e-04 3.3716e-03 1.1185e-01 1.0000e+00
1.1248e-01 1.4654e-02 7.4243e-04 -2.9393e-04 5.0717e-04 1.6547e-02 7.4697e-04 -4.7408e-05 5.0775e-04 3.5197e-03 1.1310e-01 1.0000e+00
1.1374e-01 1.1260e-02 7.5932e-04 -3.5120e-04 4.9983e-04 1.2352e-02 7.6073e-04 -1.0725e-03 4.9722e-04 3.3207e-03 1.1427e-01 1.0000e+00
1.1499e-01 1.0322e-02 7.1459e-04 4.9715e-04 5.1316e-04 1.3439e-02 7.2286e-04 -1.4428e-03 5.0824e-04 3.2428e-03 1.1564e-01 1.0000e+00
1.1624e-01 1.1047e-02 7.5442e-04 1.2345e-03 4.7412e-04 1.0739e-02 7.4964e-04 1.5656e-03 4.7508e-04 3.5587e-03 1.1686e-01 1.0000e+00
1.1749e-01 9.4056e-03 7.3303e-04 2.5056e-03 4.8532e-04 1.2832e-02 7.4279e-04 1.5630e-03 4.8249e-04 3.1887e-03 1.1807e-01 1.0000e+00
1.1875e-01 9.7041e-03 6.9836e-04 8.4384e-04 4.9945e-04 1.5001e-02 7.1537e-04 -1.6943e-04 4.9650e-04 3.2834e-03 1.1944e-01 1.0000e+00
1.2000e-01 1.5879e-02 7.0672e-04 6.3169e-04 4.8622e-04 1.8594e-02 7.1568e-04 -1.9441e-04 4.8320e-04 3.4881e-03 1.2058e-01 1.0000e+00
