Q, UU, DelUU, DU, DelDU, DD, DelDD, UD, DelUD, Q_Unc, Q_mean, Shadow
5.6113e-02 4.1208e-02 1.0335e-03 4.7234e-03 7.5012e-04 4.4408e-02 1.2597e-03 5.1880e-03 7.5261e-04 4.5399e-03 5.6716e-02 1.0000e+00
5.7366e-02 5.8004e-02 1.0187e-03 1.7698e-03 8.3261e-04 6.1347e-02 1.3257e-03 -6.9017e-05 8.1744e-04 4.3663e-03 5.7991e-02 1.0000e+00
5.8618e-02 5.6865e-02 9.9012e-04 3.2023e-03 7.3434e-04 6.3410e-02 1.3197e-03 7.2812e-04 7.1138e-04 4.4390e-03 5.9271e-02 1.0000e+00
5.9871e-02 7.7057e-02 9.1573e-04 9.3565e-04 7.3819e-04 8.8807e-02 1.2420e-03 2.0281e-03 7.4435e-04 4.4393e-03 6.0513e-02 1.0000e+00
6.1124e-02 8.2973e-02 1.1888e-03 8.3447e-05 7.9652e-04 8.6618e-02 1.6621e-03 1.4518e-03 8.1065e-04 4.4155e-03 6.1710e-02 1.0000e+00
6.2376e-02 1.1166e-01 1.0245e-03 5.5639e-03 7.8379e-04 1.0902e-01 1.3483e-03 2.7988e-03 7.6650e-04 4.2553e-03 6.2977e-02 1.0000e+00
6.3629e-02 1.1017e-01 1.0808e-03 4.9691e-03 7.5187e-04 1.1967e-01 1.5096e-03 1.8739e-03 7.2594e-04 4.3686e-03 6.4232e-02 1.0000e+00
6.4882e-02 1.2323e-01 1.1382e-03 -4.0354e-04 7.8305e-04 1.3416e-01 1.5688e-03 -4.1426e-04 7.8187e-04 4.1517e-03 6.5468e-02 1.0000e+00
6.6134e-02 1.4201e-01 1.1311e-03 -1.3513e-03 7.5033e-04 1.5066e-01 1.5255e-03 -1.1648e-03 7.5083e-04 4.1522e-03 6.6827e-02 1.0000e+00
6.7387e-02 1.4494e-01 1.1558e-03 3.2918e-03 7.4837e-04 1.6426e-01 1.7320e-03 2.1576e-03 7.3592e-04 4.4424e-03 6.7982e-02 1.0000e+00
6.8640e-02 1.5835e-01 1.0375e-03 8.7449e-04 6.6962e-04 1.5684e-01 1.4129e-03 2.9177e-03 6.8215e-04 3.8968e-03 6.9276e-02 1.0000e+00
6.9892e-02 1.3689e-01 1.1486e-03 1.2537e-03 7.4453e-04 1.5049e-01 1.6552e-03 3.1943e-04 7.3539e-04 4.4685e-03 7.0570e-02 1.0000e+00
7.1145e-02 1.3790e-01 1.1287e-03 5.1437e-03 6.7221e-04 1.4269e-01 1.5106e-03 5.3226e-03 6.7276e-04 4.0197e-03 7.1680e-02 1.0000e+00
7.2398e-02 1.2646e-01 1.0543e-03 6.7251e-03 6.5630e-04 1.3365e-01 1.4446e-03 6.8352e-03 6.5605e-04 3.9493e-03 7.3065e-02 1.0000e+00
